Dataset,NetworkName,Encoding,1st Hidden Units,2nd Hidden Units,3rd Hidden Units,Window Size,Padding,Batch Size,LR,Epochs,ML_Dataset,True Positives,False Positives,True Negatives,False Negatives,Accuracy,Recall,Precision,Specificity,F1 score,AUROC,Test Run Time (s),Train time (s)
RefSeq,CNNNet_RefSeq_One_hot_2_32_3_256_0,One_hot,21,32,256,3,0,512,0.001,10,Train,[224828  60709  85629  96879  94301  21761  26573  34557  77270],[27600 13763 20434   860  8956     4   172   777  1744],[507951 692207 688153 696159 692011 774972 770062 761468 717243],[36438 30138  2601  2919  1549    80    10    15   560],"[0.91963274 0.94490454 0.97109123 0.99525738 0.9868163  0.99989458
 0.99977159 0.99900605 0.9971085 ]","[0.86053294 0.66825542 0.97052023 0.97075092 0.98383933 0.99633716
 0.99962382 0.99956612 0.99280483]","[0.89066189 0.81519229 0.80734092 0.99120106 0.91326496 0.99981622
 0.99356889 0.97800985 0.97792796]","[0.94846429 0.98050484 0.97116233 0.99876617 0.98722336 0.99999484
 0.99977669 0.99898064 0.99757437]","[0.87533824 0.73444674 0.88144195 0.98086941 0.94723942 0.99807366
 0.99658716 0.9886705  0.98531024]",0.9929938027,36.20298958,437.2866566
RefSeq,CNNNet_RefSeq_One_hot_2_32_3_256_0,One_hot,21,32,256,3,0,512,0.001,10,Validation,[47717  9853 12891  3882  9236  1064   626  5204  8586],[46810 11575 21436  3593 12344   777  2596  2251  4538],[ 92637 172140 160603 186265 177331 190253 195667 178711 180305],[17815 11411 10049 11239  6068 12885  6090 18813 11550],"[0.6847238  0.88786168 0.8463989  0.92764137 0.91017616 0.93334927
 0.95762493 0.89723825 0.92151391]","[0.72814808 0.46336531 0.5619442  0.25672905 0.60350235 0.07627787
 0.09321024 0.21667985 0.42640048]","[0.50479757 0.45981893 0.37553529 0.5193311  0.42798888 0.57794677
 0.19428926 0.698055   0.65422127]","[0.66431691 0.9369948  0.88224501 0.98107533 0.93492026 0.99593258
 0.98690628 0.98756092 0.97544944]","[0.59624264 0.46158531 0.45020693 0.34360064 0.50081336 0.13476884
 0.12598108 0.33070666 0.51629585]",0.8494132308,6.247031212,437.2866566
RefSeq,CNNNet_RefSeq_One_hot_2_32_3_256_0,One_hot,21,32,256,3,0,512,0.001,10,Test,[29920 10877 16346  7215 15637 11864  7160  9425 10150],[48076 10520 22879  3280 13236  1167  1126  1549  4335],[125066 193029 177753 202199 188971 203207 200883 203160 197660],[21700 10336  7784 12068  6918  8524 15593 10628 12617],"[0.68955606 0.90720851 0.86357569 0.93171444 0.91033182 0.95688328
 0.92561465 0.94582269 0.924578  ]","[0.5796203  0.51275161 0.67741401 0.37416377 0.69328309 0.58191093
 0.31468378 0.47000449 0.44582071]","[0.38360942 0.50834229 0.41672403 0.68747022 0.54157864 0.91044433
 0.86410813 0.85884819 0.70072489]","[0.72233196 0.94831711 0.88596535 0.9840373  0.93454233 0.99428988
 0.99442599 0.99243316 0.97853907]","[0.4616714  0.51053743 0.51601294 0.48458594 0.60811231 0.71001526
 0.46135507 0.60753537 0.54493718]",0.8836196228,6.874907017,437.2866566
RefSeq,LSTMNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Train,[212220  34049  74032  98987  92087  21410  26526  33985  75554],[63291 16776 16403  6984 14086   728  2975  2945  3779],[472260 689194 692184 690035 686881 774248 767259 759300 715208],[49046 56798 14198   811  3763   431    57   587  2276],"[0.85901782 0.90766512 0.96159595 0.99021733 0.97759962 0.99854546
 0.99619486 0.99556736 0.99240102]","[0.81227561 0.37479498 0.83907968 0.99187358 0.96074074 0.98026647
 0.99785577 0.98302094 0.97075678]","[0.77027777 0.66992622 0.81862111 0.93409518 0.86732974 0.96711537
 0.89915596 0.92025454 0.95236535]","[0.88182078 0.97623695 0.97685111 0.98998019 0.9799049  0.99906062
 0.99613754 0.99613641 0.99474399]","[0.79071942 0.48067367 0.82872415 0.96211771 0.91164867 0.97364651
 0.94593824 0.95060278 0.96147312]",0.9796847099,48.09562302,761.2357881
RefSeq,LSTMNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Validation,[52445  7098  6755  3943  5976   317  1122  2011  2152],[73475  8368 14311  5619 15374   584  1825  1572  2032],[ 65972 175347 167728 184239 174301 190446 196438 179390 182811],[13087 14166 16185 11178  9328 13632  5594 22006 17984],"[0.57770308 0.89006679 0.85122378 0.91805502 0.87949009 0.93064655
 0.96380605 0.88497358 0.90235097]","[0.80029604 0.33380361 0.29446382 0.26076318 0.39048615 0.02272564
 0.16706373 0.08373236 0.10687326]","[0.4164946  0.4589422  0.32065888 0.41236143 0.27990632 0.3518313
 0.38072616 0.56126151 0.51434034]","[0.47309731 0.95445119 0.92138498 0.9704042  0.91894556 0.99694289
 0.99079506 0.99131309 0.98900689]","[0.54786578 0.38649605 0.30700359 0.31949115 0.32607628 0.0426936
 0.23222602 0.14572464 0.17697368]",0.7889431221,9.280157804,761.2357881
RefSeq,LSTMNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Test,[34810  7927  9550  6043  9114  5687  5654  3803  5722],[79447  7954 20747  6627 15456  1038  1203  1737  2243],[ 93695 195595 179885 198852 186751 203336 200806 202972 199752],[16810 13286 14580 13240 13441 14701 17099 16250 17045],"[0.57173811 0.90550004 0.84282485 0.91160872 0.87143289 0.92997482
 0.91857164 0.91997313 0.91418478]","[0.67435103 0.37368595 0.3957729  0.31338485 0.40407892 0.27893859
 0.2484947  0.18964743 0.25132868]","[0.30466405 0.49914993 0.31521273 0.47695343 0.37094017 0.84565056
 0.82455884 0.68646209 0.71839297]","[0.54114542 0.96092341 0.89659177 0.96774853 0.92356348 0.99492108
 0.99404482 0.99151478 0.98889576]","[0.41970858 0.42740066 0.35092877 0.37824304 0.38680106 0.41950356
 0.38189801 0.29719064 0.37238058]",0.8189910634,10.23690176,761.2357881
RefSeq,CNNLSTMNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Train,[235040  31779  71874  97485  93005  21776  26337  34134  77314],[75029 10947  4904  2229  7620   507   756  1687  4394],[460522 695023 703683 694790 693347 774469 769478 760558 714593],[26226 59068 16356  2313  2845    65   246   438   516],"[0.87292565 0.91213164 0.97331884 0.99429982 0.9868665  0.99928214
 0.9987425  0.99733314 0.99383798]","[0.89961954 0.34980792 0.81462088 0.97682318 0.97031821 0.99702395
 0.99074597 0.98733079 0.99337017]","[0.75802483 0.74378599 0.93612754 0.97764607 0.92427329 0.97724723
 0.97209611 0.95290472 0.94622314]","[0.85990317 0.98449368 0.99307918 0.9968021  0.9891293  0.99934579
 0.99901848 0.9977868  0.99388862]","[0.82277473 0.4758297  0.87115776 0.97723445 0.94673623 0.98703653
 0.98133244 0.96981234 0.96922363]",0.9856722107,42.57051015,610.632426
RefSeq,CNNLSTMNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Validation,[58065  6533  3887  2246  4715   305   483  2256  4026],[92870  5133  7633  3405  8373   926   607  1113  2403],[ 46577 178582 174406 186453 181302 190104 197656 179849 182440],[ 7467 14731 19053 12875 10589 13644  6233 21761 16110],"[0.51050108 0.90309251 0.86981105 0.92057723 0.90749296 0.92891955
 0.96663073 0.88840808 0.90968343]","[0.88605567 0.30723288 0.16944202 0.14853515 0.30808939 0.02186537
 0.07191781 0.09393346 0.19994041]","[0.38470202 0.56000343 0.33741319 0.39745178 0.36025367 0.24776604
 0.44311927 0.66963491 0.62622492]","[0.33401221 0.97205998 0.95806942 0.98206554 0.95585607 0.99515259
 0.99693841 0.99384954 0.98699978]","[0.536479   0.39678105 0.22559489 0.21625265 0.33213581 0.04018445
 0.12375096 0.16475571 0.30310559]",0.7916695246,7.696239948,610.632426
RefSeq,CNNLSTMNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Test,[42153  7556  8041  5267  8496  7909  2797  3625  7123],[98749  6932  8612  2784  8899   826   566   921  3506],[ 74393 196617 192020 202695 193308 203548 201443 203788 198489],[ 9467 13657 16089 14016 14059 12479 19956 16428 15644],"[0.51853071 0.90839644 0.89010153 0.92525427 0.8978564  0.94080405
 0.90869453 0.92281169 0.91479876]","[0.81660209 0.35619667 0.33323663 0.27314215 0.37667923 0.38792427
 0.12292884 0.18077096 0.31286511]","[0.29916538 0.52153506 0.48285594 0.65420445 0.48841621 0.90543789
 0.83169789 0.79740431 0.67014771]","[0.42966467 0.96594432 0.95707564 0.98645117 0.95599064 0.99595839
 0.99719814 0.99550093 0.98264313]","[0.4379032  0.42329347 0.39433097 0.38538084 0.42533166 0.54314459
 0.21419819 0.29472743 0.42657803]",0.8247058128,8.476961374,610.632426
RefSeq,CNNNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Train,[186931  41607  49760  87342  71082  20224  23655  28324  67167],[87670 24523 15874 22264 22588  7898  8410  8599 22899],[447881 681447 692713 674755 678379 767078 761824 753646 696088],[74335 49240 38470 12456 24768  1617  2928  6248 10663],"[0.79668481 0.90742793 0.93179864 0.95642663 0.94056854 0.98805874
 0.98577089 0.98136711 0.95787991]","[0.71548154 0.45798981 0.56398051 0.87518788 0.74159624 0.92596493
 0.88985442 0.81927571 0.86299627]","[0.68073678 0.62916982 0.75814365 0.79687243 0.75885556 0.71915227
 0.73772026 0.76710993 0.74575311]","[0.83629944 0.9652634  0.97759767 0.96805826 0.96777594 0.98980872
 0.98908124 0.98871885 0.96815102]","[0.69767685 0.53010314 0.64680497 0.8341961  0.75012664 0.80955907
 0.80667712 0.79233513 0.80010244]",0.9569149613,27.33913851,187.5372231
RefSeq,CNNNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Validation,[46740  9415  8581  6567  8813  2810  2012  6698 12333],[42484  7723  8732 11591 10515  2796  4761  2493  9915],[ 96963 175992 173307 178267 179160 188234 193502 178469 174928],[18792 11849 14359  8554  6491 11139  4704 17319  7803],"[0.70106206 0.90451705 0.88734944 0.90172164 0.9170354  0.93201743
 0.95382454 0.9033462  0.91356188]","[0.71323933 0.44276712 0.37406277 0.43429667 0.57586252 0.20144813
 0.29958309 0.27888579 0.6124851 ]","[0.52385009 0.54936399 0.49563912 0.36165877 0.45597061 0.50124866
 0.29706186 0.72875639 0.55434196]","[0.69533945 0.95796206 0.95203226 0.93894911 0.94456307 0.98536356
 0.97598644 0.98622363 0.94635988]","[0.60404766 0.49033904 0.42635332 0.3946633  0.50895126 0.28739453
 0.29831715 0.40339677 0.58196489]",0.8651051531,4.1830585,187.5372231
RefSeq,CNNNet_RefSeq_One_hot_2_64_3_16_0,One_hot,21,64,16,3,0,512,0.001,10,Test,[27263  9934  9924  9054 14477 12393 10364 11747 15022],[44119  6156 10497 10758 13391  4774  2782  1958 10149],[129023 197393 190135 194721 188816 199600 199227 202751 191846],[24357 11279 14206 10229  8078  7995 12389  8306  7745],"[0.69533996 0.92242906 0.89009263 0.90662568 0.90448118 0.9431888
 0.93250194 0.95433392 0.9203869 ]","[0.528148   0.46829774 0.41127228 0.46953275 0.64185325 0.60785756
 0.45550037 0.58579764 0.65981464]","[0.38193102 0.61740211 0.48597032 0.45699576 0.51948471 0.72190831
 0.78837669 0.85713243 0.5967979 ]","[0.74518603 0.96975667 0.94768033 0.94764428 0.93377578 0.97664086
 0.98622834 0.9904352  0.94975618]","[0.4432936  0.53261132 0.44551189 0.46317943 0.57422208 0.65999201
 0.5773977  0.69595355 0.62672619]",0.8812918267,4.720538855,187.5372231
RefSeq,LSTMNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Train,[217520  35934  60731  99269  93378  21407  26265  32154  76324],[74967 19413  5319  6408 17129   775  1575  1861  6388],[460584 686557 703268 690611 683838 774201 768659 760384 712599],[43746 54913 27499   529  2472   434   318  2418  1506],"[0.85101598 0.90672137 0.95881363 0.99129411 0.97540088 0.99848271
 0.9976243  0.99462988 0.99009308]","[0.83256145 0.39554416 0.68832597 0.99469929 0.9742097  0.98012911
 0.98803747 0.93005901 0.98065013]","[0.74369117 0.64924928 0.9194701  0.9393624  0.84499624 0.96506176
 0.94342672 0.94528884 0.92276816]","[0.86001893 0.97250166 0.99249351 0.99080656 0.97556376 0.99899997
 0.99795517 0.99755853 0.99111528]","[0.78562103 0.49159336 0.78728286 0.9662392  0.90501413 0.97253708
 0.96521691 0.93761208 0.95082907]",0.9798581355,47.15893149,824.9163175
RefSeq,LSTMNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Validation,[53433  7587  4079  2728  7248   617   617  1829  4574],[76667 10177  7319  6184 14512   607  1578   987  4236],[ 62780 173538 174720 183674 175163 190423 196685 179975 180607],[12099 13677 18861 12393  8056 13332  6099 22188 15562],"[0.56695076 0.8836271  0.8722796  0.9093712  0.88990092 0.93199791
 0.96254738 0.88693964 0.9034145 ]","[0.81537264 0.35680023 0.17781168 0.18041135 0.47360167 0.04423256
 0.09187016 0.07615439 0.22715534]","[0.41070715 0.42709975 0.3578698  0.30610413 0.33308824 0.50408497
 0.28109339 0.64950284 0.51918275]","[0.45020689 0.94460441 0.95979433 0.96742829 0.92349018 0.99682249
 0.99204087 0.99454582 0.97708325]","[0.54626033 0.38879779 0.23757936 0.22702118 0.39110727 0.08132868
 0.13848053 0.13632467 0.31603676]",0.7924266102,9.454355955,824.9163175
RefSeq,LSTMNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Test,[37035  8548  7209  6418 11513  7787  4130  4288  7585],[80594 10173  8806  6638 16337  1544   967   557  4633],[ 92548 193376 191826 198841 185870 202830 201042 204152 197362],[14585 12665 16921 12865 11042 12601 18623 15765 15182],"[0.57653429 0.8983903  0.8855367  0.91322821 0.8781867  0.93706676
 0.91284114 0.92738096 0.91184008]","[0.71745448 0.40296045 0.29875673 0.33283203 0.51044114 0.38194036
 0.18151453 0.21383334 0.33315764]","[0.31484583 0.45659954 0.45014049 0.49157475 0.41339318 0.83453006
 0.81028056 0.88503612 0.62080537]","[0.5345208  0.95002186 0.9561087  0.967695   0.91920656 0.99244522
 0.99521308 0.99727906 0.97706379]","[0.43763922 0.42810638 0.35914809 0.39692013 0.45681976 0.52404186
 0.29658887 0.34444534 0.43361441]",0.8344583942,10.38435698,824.9163175
RefSeq,CNNLSTMNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Train,[223774  45485  85489  96922  91436  20743  26404  34179  72120],[53574 20290 15084  1663  6105   200   788  1361  1200],[481977 685680 693503 695356 694862 774776 769446 760884 717787],[37492 45362  2741  2876  4414  1098   179   393  5710],"[0.88571278 0.91760718 0.97762974 0.99430359 0.98679873 0.99837102
 0.99878642 0.99779874 0.991328  ]","[0.85649874 0.50067696 0.96893347 0.97118179 0.95394888 0.94972758
 0.99326637 0.98863242 0.92663497]","[0.80683473 0.69152414 0.85001939 0.98313131 0.93741093 0.99045027
 0.97102089 0.96170512 0.98363339]","[0.89996471 0.9712594  0.97871256 0.99761413 0.9912906  0.99974193
 0.99897693 0.99821448 0.99833099]","[0.8309253  0.58082517 0.90558942 0.97712002 0.9456076  0.96966156
 0.98201767 0.97498288 0.95428382]",0.9866901482,42.59083652,673.5634799
RefSeq,CNNLSTMNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Validation,[54631  9092  7942  1583  4878   109   348  1486  2240],[81775 11931 14371  2111  9373   202   886   762  1259],[ 57672 171784 167668 187747 180302 190828 197377 180200 183584],[10901 12172 14998 13538 10426 13840  6368 22531 17896],"[0.54787564 0.88241234 0.85672191 0.92365559 0.90340962 0.93149542
 0.96461101 0.88636397 0.9065514 ]","[0.83365379 0.42757713 0.3462075  0.10468884 0.3187402  0.00781418
 0.05181656 0.06187284 0.11124354]","[0.40050291 0.43247871 0.355936   0.42853276 0.34229177 0.35048232
 0.28200972 0.66103203 0.64018291]","[0.41357648 0.93505702 0.92105538 0.98888116 0.95058389 0.99894257
 0.99553119 0.99578917 0.99318881]","[0.54106706 0.43001395 0.35100435 0.16827    0.33009643 0.01528752
 0.08754717 0.11315439 0.1895494 ]",0.7919465253,8.012599468,673.5634799
RefSeq,CNNLSTMNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Test,[37334 10854 12003  4949  8494  6011  4354  3441  4977],[86659 12232 19388  2050  8728   346   668   874  1400],[ 86483 191317 181244 203429 193479 204028 201341 203835 200595],[14286 10359 12127 14334 14061 14377 18399 16612 17790],"[0.55088049 0.89948924 0.85978502 0.92710512 0.89860831 0.93449515
 0.91516804 0.92220215 0.9146208 ]","[0.7232468  0.51166737 0.49743058 0.25665094 0.37659056 0.29483029
 0.19135938 0.17159527 0.21860588]","[0.30109764 0.47015507 0.38237074 0.70710101 0.49320636 0.94557181
 0.86698526 0.79745075 0.78046103]","[0.49949175 0.93990636 0.90336537 0.99002331 0.95683631 0.99830703
 0.99669322 0.99573052 0.99306914]","[0.42518492 0.49003364 0.43237694 0.37660756 0.42708098 0.44950458
 0.31351935 0.28241957 0.34154543]",0.837132298,8.807404518,673.5634799
RefSeq,CNNNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Train,[203604  37292  45380  96215  80117  21078  26099  28442  71862],[88096 16481  5568 26577 21990  3806  7009  4308 12893],[447455 689489 703019 670442 678977 771170 763225 757937 706094],[57662 53555 42850  3583 15733   763   484  6130  5968],"[0.81707469 0.91210529 0.93923573 0.9621494  0.95265789 0.99426594
 0.99059634 0.98690038 0.97632957]","[0.77929773 0.41049237 0.51433753 0.96409748 0.83585811 0.9650657
 0.98179288 0.82268888 0.92332006]","[0.69799109 0.69350789 0.8907121  0.78356082 0.78463768 0.84705031
 0.7882989  0.86845802 0.84787918]","[0.83550399 0.97665482 0.99214211 0.96187048 0.96862905 0.99508888
 0.99090017 0.99434827 0.98206783]","[0.73640694 0.51572397 0.65211456 0.86450425 0.80943841 0.90221509
 0.87447019 0.8449541  0.88399299]",0.9703072983,27.75951552,198.6662462
RefSeq,CNNNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Validation,[50013  8071  6686  8352  9384  2035  1750  5249 10535],[50379  5974  5759 12053 12723  1762  5463  1733  7058],[ 89068 177741 176280 177805 176952 189268 192800 179229 177785],[15519 13193 16254  6769  5920 11914  4966 18768  9601],"[0.67851341 0.90649286 0.89260851 0.90817596 0.90904922 0.93328097
 0.94912162 0.89998488 0.91872826]","[0.7631844  0.3795617  0.29145597 0.55234442 0.61317303 0.14588859
 0.26057177 0.21855352 0.52319229]","[0.49817715 0.5746529  0.53724387 0.40931144 0.42448093 0.53594943
 0.2426175  0.75179032 0.59881771]","[0.63872296 0.96748224 0.96836392 0.93651571 0.9329221  0.99077632
 0.97244569 0.9904234  0.96181624]","[0.60284227 0.4571639  0.37790024 0.47019085 0.50167063 0.22934746
 0.25127432 0.33865609 0.55845636]",0.8637493029,4.09803915,198.6662462
RefSeq,CNNNet_RefSeq_One_hot_2_64_3_32_0,One_hot,21,64,32,3,0,512,0.001,10,Test,[31910  8615  8214  9840 15266 12692 10003  8067 11919],[55488  5150  5633 13917 14250  2832  2919  1104  6943],[117654 198399 194999 191562 187957 201542 199090 203605 195052],[19710 12598 15916  9443  7289  7696 12750 11986 10848],"[0.66543277 0.92103647 0.90412525 0.89606784 0.90416974 0.95315934
 0.93028626 0.94176062 0.92084516]","[0.61817125 0.40611889 0.34040613 0.51029404 0.6768344  0.62252305
 0.43963433 0.40228395 0.52352089]","[0.36511133 0.6258627  0.59319708 0.41419371 0.517211   0.81757279
 0.77410618 0.87962054 0.63190542]","[0.67952317 0.97469897 0.97192372 0.93227045 0.92952766 0.98614305
 0.98555015 0.99460698 0.96562786]","[0.45907724 0.49259535 0.43257761 0.45724907 0.58635325 0.70683894
 0.56078486 0.55208048 0.57262966]",0.880572385,4.562045813,198.6662462
RefSeq,LSTMNet_RefSeq_One_hot_2_64_3_64_0,One_hot,21,64,64,3,0,512,0.001,10,Train,[234979  38014  83000  99719  93501  21822  26406  34337  77490],[55738 14530  4917  4220  4347   399   220  1130  2048],[479813 691440 703670 692799 696620 774577 770014 761115 716939],[26287 52833  5230    79  2349    19   177   235   340],"[0.89705917 0.91545989 0.98726558 0.99460478 0.99159656 0.99947541
 0.99950177 0.99828693 0.99700308]","[0.89938607 0.41843979 0.94072311 0.9992084  0.97549296 0.99913008
 0.99334161 0.99320259 0.9956315 ]","[0.80827403 0.72346985 0.94407225 0.95939926 0.95557395 0.98204401
 0.9917374  0.9681394  0.9742513 ]","[0.89592401 0.97941839 0.99306084 0.99394565 0.99379857 0.99948515
 0.99971437 0.99851754 0.99715155]","[0.85139941 0.53021459 0.9423947  0.97889927 0.96543072 0.99051337
 0.99253886 0.98051086 0.98482538]",0.9881983527,52.08210611,992.4311292
RefSeq,LSTMNet_RefSeq_One_hot_2_64_3_64_0,One_hot,21,64,64,3,0,512,0.001,10,Validation,[57129  7157  4264  2818  4372   468   277  1299  2231],[91995 10336  6134  4356  7723   827   576   668  2349],[ 47452 173379 175905 185502 181952 190203 197687 180294 182494],[ 8403 14107 18676 12303 10932 13481  6439 22718 17905],"[0.51020348 0.88075364 0.87896321 0.91872826 0.90899068 0.93019773
 0.96577698 0.88591026 0.90118988]","[0.87177257 0.33657825 0.1858762  0.18636334 0.28567695 0.03355079
 0.04124479 0.05408669 0.11079658]","[0.38309729 0.40913508 0.41007886 0.39280736 0.36147168 0.36138996
 0.32473623 0.66039654 0.4871179 ]","[0.34028699 0.94373894 0.96630392 0.97705654 0.95928298 0.99567084
 0.99709477 0.99630862 0.98729192]","[0.53228421 0.36932683 0.25580419 0.25279211 0.31913573 0.06140121
 0.07319329 0.09998461 0.18053083]",0.7892422733,10.88799071,992.4311292
